dataset_id,scenario_id,outer_fold,source_rows,target_rows,raw_features,encoded_features,numeric_features,categorical_features,ordinal_features,boolean_features,source_missing_before,target_missing_before,source_missing_after,target_missing_after,unseen_target_category_occurrences,unseen_target_category_columns,source_all_finite,target_all_finite,canonical_or_scenario_input_sha256,split_protocol_sha256,preprocessing_config_sha256,split_sha256
isolet,default,3,6238,1559,617,617,617,0,0,0,0,0,0,0,0,[],True,True,9d069e37146d31022ec288e3c2fbbadfba07e43cfc2a6af6f95be6532938d4cf,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,bb51511102705c98834ed858848918fb1ed8f245047dc23cf413258838e7f686
isolet,default,4,6238,1559,617,617,617,0,0,0,0,0,0,0,0,[],True,True,9d069e37146d31022ec288e3c2fbbadfba07e43cfc2a6af6f95be6532938d4cf,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,729ec36a3a64164caf31971c9be99afa7c1b102e9887fbd7f758e2b6e4bbe6f3
madelon,default,0,2080,520,500,500,500,0,0,0,0,0,0,0,0,[],True,True,01e0b4dc6a3e5b03571a28533edcd03cfcd59e9651104a7a607cdc35821f3a4e,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,fbddb13074799aecfdf6eccbd0e9927e4d6d6eb8538446ceef65664aef048b85
madelon,default,1,2080,520,500,500,500,0,0,0,0,0,0,0,0,[],True,True,01e0b4dc6a3e5b03571a28533edcd03cfcd59e9651104a7a607cdc35821f3a4e,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,788ab9d8632546f852a581286476868c5115c0a212f08ff48d3e11d02cf93abc
madelon,default,2,2080,520,500,500,500,0,0,0,0,0,0,0,0,[],True,True,01e0b4dc6a3e5b03571a28533edcd03cfcd59e9651104a7a607cdc35821f3a4e,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,48654afce5e8d795ef27c8a0b51b25b499dd5a18333b22d5f3c097be59cc0992
madelon,default,3,2080,520,500,500,500,0,0,0,0,0,0,0,0,[],True,True,01e0b4dc6a3e5b03571a28533edcd03cfcd59e9651104a7a607cdc35821f3a4e,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,b40dcd4c2699f2c59f981bc5d2b8dc8a8175f82008fa2c1050d60a8a77390d04
madelon,default,4,2080,520,500,500,500,0,0,0,0,0,0,0,0,[],True,True,01e0b4dc6a3e5b03571a28533edcd03cfcd59e9651104a7a607cdc35821f3a4e,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,75f14a2ffda864933f1760f60907d00b2ad54d8ca169d9ecb7974b489316e68d
electricity,default,0,7552,7552,8,14,7,1,0,0,0,0,0,0,0,[],True,True,bd0134d8ec032b0cb125d6395ddb0b6fe9f751efcb5b2961d4803f89cb4b8605,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,eda158c0a5abc9a8baa2b80a7ad290624d5dac035728b911ab093375dd8e46a9
electricity,default,1,15104,7552,8,14,7,1,0,0,0,0,0,0,0,[],True,True,bd0134d8ec032b0cb125d6395ddb0b6fe9f751efcb5b2961d4803f89cb4b8605,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,8062e14591bae2703a4714fc0f377f37197df25c7b1dc71403be23520753eaca
electricity,default,2,22656,7552,8,14,7,1,0,0,0,0,0,0,0,[],True,True,bd0134d8ec032b0cb125d6395ddb0b6fe9f751efcb5b2961d4803f89cb4b8605,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,c9155cbdf9e694d26440e41f031e1a3c279200ce2b65b9509fdf70cd9b96b3b0
electricity,default,3,30208,7552,8,14,7,1,0,0,0,0,0,0,0,[],True,True,bd0134d8ec032b0cb125d6395ddb0b6fe9f751efcb5b2961d4803f89cb4b8605,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,38cd3faee9e6dc401e550da00ac350c84625a9218bda428192e8fbecbd738bcb
electricity,default,4,37760,7552,8,14,7,1,0,0,0,0,0,0,0,[],True,True,bd0134d8ec032b0cb125d6395ddb0b6fe9f751efcb5b2961d4803f89cb4b8605,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,6d5d73c0d2d104d35248dce222cbab6eb4ed6b367d9727b17cc2bbe9a52db77d
bank_marketing,default,0,36168,9043,16,51,7,9,0,0,0,0,0,0,0,[],True,True,8289c4fcf072e69c19e8d9f0340825d6fe0cacf8a7a497ac08441eb0fce7a58b,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,c702f22e28aff914847f5d4a5a4709e45b111a17d6f594507328894ec4e6b3f6
bank_marketing,default,1,36169,9042,16,51,7,9,0,0,0,0,0,0,0,[],True,True,8289c4fcf072e69c19e8d9f0340825d6fe0cacf8a7a497ac08441eb0fce7a58b,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,e5bed7f84596c17a8e61a6c99d2b2738ad0eef192024b9072b241fe35ef648a8
bank_marketing,default,2,36169,9042,16,51,7,9,0,0,0,0,0,0,0,[],True,True,8289c4fcf072e69c19e8d9f0340825d6fe0cacf8a7a497ac08441eb0fce7a58b,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,85f755554f51a17b0381726b1ee5ee7d6d4af925f5c03d95ae297a4d5f099bd9
bank_marketing,default,3,36169,9042,16,51,7,9,0,0,0,0,0,0,0,[],True,True,8289c4fcf072e69c19e8d9f0340825d6fe0cacf8a7a497ac08441eb0fce7a58b,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,b1fe600806f1a171a6f581fe8666770ddc73c6c3348de5f9be9fc1a1e37aa3ed
bank_marketing,default,4,36169,9042,16,51,7,9,0,0,0,0,0,0,0,[],True,True,8289c4fcf072e69c19e8d9f0340825d6fe0cacf8a7a497ac08441eb0fce7a58b,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,85ed794969425309a244836e1e96e38934cbe97aaf4dec804fbf7a76967aefd6
aps_failure,default,0,60800,15200,170,170,170,0,0,0,863713,214982,0,0,0,[],True,True,ce3e2676f0650e30fcd51f698c0909651e832dbcb922c33ff77a72dd235b1350,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,07ee59ce984bb115b1a00ca6240208358435457f7d21968f8b261ac6ed09726c
aps_failure,default,1,60800,15200,170,170,170,0,0,0,862149,216546,0,0,0,[],True,True,ce3e2676f0650e30fcd51f698c0909651e832dbcb922c33ff77a72dd235b1350,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,50792e9e320e74e0078db9b78a2cda91011f1924f75552cda45cfb66f9ca602c
aps_failure,default,2,60800,15200,170,170,170,0,0,0,864885,213810,0,0,0,[],True,True,ce3e2676f0650e30fcd51f698c0909651e832dbcb922c33ff77a72dd235b1350,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,86470542e9500efb61d25aa85a95491cc390887389a371aa3e60b309fd924cfb
aps_failure,default,3,60800,15200,170,170,170,0,0,0,862734,215961,0,0,0,[],True,True,ce3e2676f0650e30fcd51f698c0909651e832dbcb922c33ff77a72dd235b1350,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,32c013a74a5bb04d385d80e4719e32ccb68cf4455422c0b8df36956dbd75a36d
aps_failure,default,4,60800,15200,170,170,170,0,0,0,861299,217396,0,0,0,[],True,True,ce3e2676f0650e30fcd51f698c0909651e832dbcb922c33ff77a72dd235b1350,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,6414e098d0469dd1b69a46bf8bc36f799533b349cebd93b49f7588546f12cbce
whyshift_acs_income,target_TX,0,156532,135924,76,76,76,0,0,0,0,0,0,0,0,[],True,True,1435f3faa2d837e8147465b3b0e65afc827c4334a0f0c4a1905a58106b7b98f4,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,4cae49bb0e038959b4fc9001188d5f6dd13cb3aed107ec385f76d1cf2a0bcf81
whyshift_acs_income,target_TX,1,156532,135924,76,76,76,0,0,0,0,0,0,0,0,[],True,True,1435f3faa2d837e8147465b3b0e65afc827c4334a0f0c4a1905a58106b7b98f4,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,aade243652ab331097a2f56130cbf92eea5b0cd69e8faebbc5dad80726898eab
whyshift_acs_income,target_TX,2,156532,135924,76,76,76,0,0,0,0,0,0,0,0,[],True,True,1435f3faa2d837e8147465b3b0e65afc827c4334a0f0c4a1905a58106b7b98f4,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,4f5df9ab1506177d0142023328d6c309619b29de7d0c49871c05e194c858456e
whyshift_acs_income,target_TX,3,156532,135924,76,76,76,0,0,0,0,0,0,0,0,[],True,True,1435f3faa2d837e8147465b3b0e65afc827c4334a0f0c4a1905a58106b7b98f4,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,a430884072fb259480101ad65876e7a064cbc468b9af11ad1e4633fca384969f
whyshift_acs_income,target_TX,4,156532,135924,76,76,76,0,0,0,0,0,0,0,0,[],True,True,1435f3faa2d837e8147465b3b0e65afc827c4334a0f0c4a1905a58106b7b98f4,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,3ef2700766d7255bc12f0bb72d5e61cf9a448f49f948655db6b2e5de5b58f82e
whyshift_acs_income,target_NY,0,156532,103021,76,76,76,0,0,0,0,0,0,0,0,[],True,True,8b16ec2a45bad51a98637ec963260faf24b8c5c66e34e2d72d8c24d45816050a,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,2fdc65e6880f35815a546de52812a87461dd3ef4c2ca288562e13deb2e7a18ac
whyshift_acs_income,target_NY,1,156532,103021,76,76,76,0,0,0,0,0,0,0,0,[],True,True,8b16ec2a45bad51a98637ec963260faf24b8c5c66e34e2d72d8c24d45816050a,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,13b93abd4b2952a87a581c9f400708875fa4f790cb048870cb26b2a89d3fcfe8
whyshift_acs_income,target_NY,2,156532,103021,76,76,76,0,0,0,0,0,0,0,0,[],True,True,8b16ec2a45bad51a98637ec963260faf24b8c5c66e34e2d72d8c24d45816050a,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,43345738d99c5a93f4200133f85fbf03e750ebf0b41dc65d73b9fd6fac7f9f88
whyshift_acs_income,target_NY,3,156532,103021,76,76,76,0,0,0,0,0,0,0,0,[],True,True,8b16ec2a45bad51a98637ec963260faf24b8c5c66e34e2d72d8c24d45816050a,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,3b851d00ae7561c1cec852e3af25258bb57d0fa54cb292f24f9fc4562038cfd4
whyshift_acs_income,target_NY,4,156532,103021,76,76,76,0,0,0,0,0,0,0,0,[],True,True,8b16ec2a45bad51a98637ec963260faf24b8c5c66e34e2d72d8c24d45816050a,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,b6f868f2281e2c6bad34f6c476da49bfa0de84d1196f97be9ed1c93322aa4677
whyshift_acs_income,target_FL,0,156532,98925,76,76,76,0,0,0,0,0,0,0,0,[],True,True,e9634c504c8bf601e3d20fd688d4a8e454d36e66e232ed1a75477988cfb2679a,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,bce5a19e682e4b074ec957ea771e72f7b301ab67693b624fda249af5020bf357
whyshift_acs_income,target_FL,1,156532,98925,76,76,76,0,0,0,0,0,0,0,0,[],True,True,e9634c504c8bf601e3d20fd688d4a8e454d36e66e232ed1a75477988cfb2679a,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,7542fef050e78effa1c142e5552455b4d5f07cbee08cf656fd63e6dcab149e25
whyshift_acs_income,target_FL,2,156532,98925,76,76,76,0,0,0,0,0,0,0,0,[],True,True,e9634c504c8bf601e3d20fd688d4a8e454d36e66e232ed1a75477988cfb2679a,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,d88a90a6aed38acda7dca9e1aa00eefa352e48720793d21af817e8e78a66303f
whyshift_acs_income,target_FL,3,156532,98925,76,76,76,0,0,0,0,0,0,0,0,[],True,True,e9634c504c8bf601e3d20fd688d4a8e454d36e66e232ed1a75477988cfb2679a,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,913d17a432739d17a7d049e39d8d38c2688123c7896b5b49ba019d10b237b814
whyshift_acs_income,target_FL,4,156532,98925,76,76,76,0,0,0,0,0,0,0,0,[],True,True,e9634c504c8bf601e3d20fd688d4a8e454d36e66e232ed1a75477988cfb2679a,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,61a945a439b69d3e56c9d661391fdc2020260aab9153ec6cf8799520eb1d0d9a
whyshift_acs_income,target_PA,0,156532,68308,76,76,76,0,0,0,0,0,0,0,0,[],True,True,416737548d5eac950d1a22af06679280890e9244c6447daee8853e94cfe4a4d6,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,570a6ce70eba9e87bdaf46d256e4cd1338e110d8dcfa5cabbe936a0c94b8f6aa
whyshift_acs_income,target_PA,1,156532,68308,76,76,76,0,0,0,0,0,0,0,0,[],True,True,416737548d5eac950d1a22af06679280890e9244c6447daee8853e94cfe4a4d6,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,bdf02191193cd18734ea3c406bae73053f9383d8e3ee5ca712bb6b81a2ce8976
whyshift_acs_income,target_PA,2,156532,68308,76,76,76,0,0,0,0,0,0,0,0,[],True,True,416737548d5eac950d1a22af06679280890e9244c6447daee8853e94cfe4a4d6,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,4ad352f52f1e7c968511a05746fda1effc4004bb3e6b3103e15be0d6e43f592e
whyshift_acs_income,target_PA,3,156532,68308,76,76,76,0,0,0,0,0,0,0,0,[],True,True,416737548d5eac950d1a22af06679280890e9244c6447daee8853e94cfe4a4d6,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,2004719edb29538c71802ccee18877006a77655d692979397d10759ff822210f
whyshift_acs_income,target_PA,4,156532,68308,76,76,76,0,0,0,0,0,0,0,0,[],True,True,416737548d5eac950d1a22af06679280890e9244c6447daee8853e94cfe4a4d6,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,dd6f0ec0bfb77c88bc3f6fbe3a7f3fc7386be07c2da625f87a9025d787a992f2
whyshift_acs_pubcov,target_TX,0,110843,98928,42,42,42,0,0,0,0,0,0,0,0,[],True,True,62fc1c169ebd13f4c4aaa17dbd934079b6f8c7e7587ede3c090063d8dfeb2475,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,73b340b03f5d79feff23f3d1f5860a6ba5f8826617823317389b96603ca5941b
whyshift_acs_pubcov,target_TX,1,110843,98928,42,42,42,0,0,0,0,0,0,0,0,[],True,True,62fc1c169ebd13f4c4aaa17dbd934079b6f8c7e7587ede3c090063d8dfeb2475,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,c41697279b7c6a9a83f2007840b1bd77cb2062674a2010dccc185b0d4c607684
whyshift_acs_pubcov,target_TX,2,110843,98928,42,42,42,0,0,0,0,0,0,0,0,[],True,True,62fc1c169ebd13f4c4aaa17dbd934079b6f8c7e7587ede3c090063d8dfeb2475,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,9a0d72c3a0683d6f8592c73632d3daac89d5980f55f449b8228a934ee0b1ff61
whyshift_acs_pubcov,target_TX,3,110843,98928,42,42,42,0,0,0,0,0,0,0,0,[],True,True,62fc1c169ebd13f4c4aaa17dbd934079b6f8c7e7587ede3c090063d8dfeb2475,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,6c67903031adee6b8238d0b8e1c6e251490f2bc7b2a60e5a7d40672cab196c02
whyshift_acs_pubcov,target_TX,4,110844,98928,42,42,42,0,0,0,0,0,0,0,0,[],True,True,62fc1c169ebd13f4c4aaa17dbd934079b6f8c7e7587ede3c090063d8dfeb2475,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,dd371009fa404a80fd7fb18756bfd80fba895652c6179cd338d8ec8f8371d577
whyshift_acs_pubcov,target_NY,0,110843,67551,42,42,42,0,0,0,0,0,0,0,0,[],True,True,c517022f593a5bbd7786d11c4e408a4620f025bb70bd6a64adf01c87f64e18e4,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,fbcf9ded3e0233ee4e215a04a6c8c0a24e248bcb65cf010a30528c2f2e49c8cc
whyshift_acs_pubcov,target_NY,1,110843,67551,42,42,42,0,0,0,0,0,0,0,0,[],True,True,c517022f593a5bbd7786d11c4e408a4620f025bb70bd6a64adf01c87f64e18e4,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,1997bd29b09f5ea7184cc04a43ea282e16607476ce55a34de972b461cc8d7a95
whyshift_acs_pubcov,target_NY,2,110843,67551,42,42,42,0,0,0,0,0,0,0,0,[],True,True,c517022f593a5bbd7786d11c4e408a4620f025bb70bd6a64adf01c87f64e18e4,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,2867915fc13239157c62a97e1ab80295af5da956183fca6d2d8fb3a16d6f0480
whyshift_acs_pubcov,target_NY,3,110843,67551,42,42,42,0,0,0,0,0,0,0,0,[],True,True,c517022f593a5bbd7786d11c4e408a4620f025bb70bd6a64adf01c87f64e18e4,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,406afb579ae75c4fda846c5112a930dbb6835ac8f4b7afb4bbea1da59211798c
whyshift_acs_pubcov,target_NY,4,110844,67551,42,42,42,0,0,0,0,0,0,0,0,[],True,True,c517022f593a5bbd7786d11c4e408a4620f025bb70bd6a64adf01c87f64e18e4,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,c0326aed2eef7faea0e030a789e54ad5bb2e6f783840aefaa4bbc623b8f5f82a
whyshift_acs_pubcov,target_FL,0,110843,71297,42,42,42,0,0,0,0,0,0,0,0,[],True,True,aa3232f9723aefef7564d93c764c7c924c8eb41cbe2b8257896e0aafe38786dc,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,b58b8f41b2bb7b244e9ba4f6821214c9813503b20c02a87c667e70b4f8c7a017
whyshift_acs_pubcov,target_FL,1,110843,71297,42,42,42,0,0,0,0,0,0,0,0,[],True,True,aa3232f9723aefef7564d93c764c7c924c8eb41cbe2b8257896e0aafe38786dc,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,ace1c8793fe8fe383e17e45d3953f4a9f432461e1717a15824103a2191c4ac0d
whyshift_acs_pubcov,target_FL,2,110843,71297,42,42,42,0,0,0,0,0,0,0,0,[],True,True,aa3232f9723aefef7564d93c764c7c924c8eb41cbe2b8257896e0aafe38786dc,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,14447fef1fdf096989404b28e37d1efaa16b1cedf0359ccd85fcabb5fa9dfc08
whyshift_acs_pubcov,target_FL,3,110843,71297,42,42,42,0,0,0,0,0,0,0,0,[],True,True,aa3232f9723aefef7564d93c764c7c924c8eb41cbe2b8257896e0aafe38786dc,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,660d8566f58c05140a2bb3a3cbebbe07e10af40e4ace0ee2f3b4ec6cdab69f67
whyshift_acs_pubcov,target_FL,4,110844,71297,42,42,42,0,0,0,0,0,0,0,0,[],True,True,aa3232f9723aefef7564d93c764c7c924c8eb41cbe2b8257896e0aafe38786dc,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,6fbcc2b53bc8dbe840d84ee236568342db8f42e271297bcc4ec53453d31b47ba
whyshift_acs_pubcov,target_PA,0,110843,44081,42,42,42,0,0,0,0,0,0,0,0,[],True,True,d36088119977bc32d953c25b7195858742e0a92d5a55499aaf2f1ba4e3f1ae44,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,cf401173e76ef1bdb7193e4cb1b5b3700975d30e49ca2f584ea1e06432133ce2
whyshift_acs_pubcov,target_PA,1,110843,44081,42,42,42,0,0,0,0,0,0,0,0,[],True,True,d36088119977bc32d953c25b7195858742e0a92d5a55499aaf2f1ba4e3f1ae44,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,f18659ddb3cc34caac2df3de812a9537e520f51411b5e7319a727735a47dc924
whyshift_acs_pubcov,target_PA,2,110843,44081,42,42,42,0,0,0,0,0,0,0,0,[],True,True,d36088119977bc32d953c25b7195858742e0a92d5a55499aaf2f1ba4e3f1ae44,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,7847d17d078f1129e795b6d4edf78c60ae30c136781614095684f13fce6680e4
whyshift_acs_pubcov,target_PA,3,110843,44081,42,42,42,0,0,0,0,0,0,0,0,[],True,True,d36088119977bc32d953c25b7195858742e0a92d5a55499aaf2f1ba4e3f1ae44,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,241e896692a5f93a566a862ccef5f972438255a546bcffb83ac56ee93dd50526
whyshift_acs_pubcov,target_PA,4,110844,44081,42,42,42,0,0,0,0,0,0,0,0,[],True,True,d36088119977bc32d953c25b7195858742e0a92d5a55499aaf2f1ba4e3f1ae44,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,b3f03e9d221b1f3094f70c3f6b1fe6bdca75195dedc577b63894859560c9844a
